Chave,Titulo,Data Criacao,Data Mudanca,Status Antigo,Status Novo,Autor
BF3E4-681,"[MOPAR - 33] Assunto: Click - Parte 2 (Pedidos, Notas e Faturamento) - TAMANHO: G",2026-03-05T19:12:29.707-0300,2026-03-19T13:57:11.750-0300,WAITING REFINEMENT,IN REFINEMENT,victor.aguiar
BF3E4-681,"[MOPAR - 33] Assunto: Click - Parte 2 (Pedidos, Notas e Faturamento) - TAMANHO: G",2026-03-05T19:12:29.707-0300,2026-03-19T13:57:09.635-0300,Open,WAITING REFINEMENT,victor.aguiar
BF3E4-681,"[MOPAR - 33] Assunto: Click - Parte 2 (Pedidos, Notas e Faturamento) - TAMANHO: G",2026-03-05T19:12:29.707-0300,2026-03-19T13:57:07.672-0300,WAITING REFINEMENT,Open,victor.aguiar
BF3E4-681,"[MOPAR - 33] Assunto: Click - Parte 2 (Pedidos, Notas e Faturamento) - TAMANHO: G",2026-03-05T19:12:29.707-0300,2026-03-19T13:57:05.294-0300,Open,WAITING REFINEMENT,victor.aguiar
BF3E4-667,[MOPAR - 32] Assunto: Click - Parte 1 (Armazém e Estoque) - TAMANHO: G,2026-03-05T19:11:39.292-0300,2026-03-19T13:56:57.867-0300,IN REFINEMENT,Refined,victor.aguiar
BF3E4-667,[MOPAR - 32] Assunto: Click - Parte 1 (Armazém e Estoque) - TAMANHO: G,2026-03-05T19:11:39.292-0300,2026-03-19T13:56:55.999-0300,WAITING REFINEMENT,IN REFINEMENT,victor.aguiar
BF3E4-667,[MOPAR - 32] Assunto: Click - Parte 1 (Armazém e Estoque) - TAMANHO: G,2026-03-05T19:11:39.292-0300,2026-03-19T13:56:53.844-0300,Open,WAITING REFINEMENT,victor.aguiar
BF3E4-657,[MOPAR - 31] Assunto: Red Dealers - TAMANHO: M,2026-03-05T19:11:07.826-0300,2026-03-19T13:55:39.368-0300,IN REFINEMENT,Refined,victor.aguiar
BF3E4-657,[MOPAR - 31] Assunto: Red Dealers - TAMANHO: M,2026-03-05T19:11:07.826-0300,2026-03-19T13:55:37.340-0300,WAITING REFINEMENT,IN REFINEMENT,victor.aguiar
BF3E4-657,[MOPAR - 31] Assunto: Red Dealers - TAMANHO: M,2026-03-05T19:11:07.826-0300,2026-03-19T13:55:34.845-0300,Open,WAITING REFINEMENT,victor.aguiar
BF3E4-651,[MOPAR - 30] Assunto: IRPV2 Consolidação - TAMANHO: P,2026-03-05T19:10:49.079-0300,2026-03-19T13:53:53.642-0300,IN REFINEMENT,Refined,victor.aguiar
BF3E4-651,[MOPAR - 30] Assunto: IRPV2 Consolidação - TAMANHO: P,2026-03-05T19:10:49.079-0300,2026-03-19T13:53:51.763-0300,WAITING REFINEMENT,IN REFINEMENT,victor.aguiar
BF3E4-651,[MOPAR - 30] Assunto: IRPV2 Consolidação - TAMANHO: P,2026-03-05T19:10:49.079-0300,2026-03-19T13:53:48.808-0300,Open,WAITING REFINEMENT,victor.aguiar
BF3E4-638,[MOPAR - 29] Assunto: IRPV MySQL - TAMANHO: M,2026-03-05T19:10:19.217-0300,2026-03-19T13:53:30.766-0300,IN REFINEMENT,Refined,victor.aguiar
BF3E4-638,[MOPAR - 29] Assunto: IRPV MySQL - TAMANHO: M,2026-03-05T19:10:19.217-0300,2026-03-19T13:53:28.676-0300,WAITING REFINEMENT,IN REFINEMENT,victor.aguiar
BF3E4-638,[MOPAR - 29] Assunto: IRPV MySQL - TAMANHO: M,2026-03-05T19:10:19.217-0300,2026-03-19T13:53:26.578-0300,Open,WAITING REFINEMENT,victor.aguiar
BF3E4-631,[MOPAR - 28] Assunto: Garantia Revisões DataStage - TAMANHO: P,2026-03-05T19:10:02.857-0300,2026-03-19T13:52:15.299-0300,IN REFINEMENT,Refined,victor.aguiar
BF3E4-631,[MOPAR - 28] Assunto: Garantia Revisões DataStage - TAMANHO: P,2026-03-05T19:10:02.857-0300,2026-03-19T13:52:12.025-0300,WAITING REFINEMENT,IN REFINEMENT,victor.aguiar
BF3E4-631,[MOPAR - 28] Assunto: Garantia Revisões DataStage - TAMANHO: P,2026-03-05T19:10:02.857-0300,2026-03-19T13:52:09.470-0300,Open,WAITING REFINEMENT,victor.aguiar
BF3E4-623,"[MOPAR - 27] Assunto: User Parameters - Grupos, Local, Operações, Tesis - TAMANHO: M",2026-03-05T19:09:44.173-0300,2026-03-19T13:52:01.808-0300,IN REFINEMENT,Refined,victor.aguiar
BF3E4-623,"[MOPAR - 27] Assunto: User Parameters - Grupos, Local, Operações, Tesis - TAMANHO: M",2026-03-05T19:09:44.173-0300,2026-03-19T13:51:59.423-0300,WAITING REFINEMENT,IN REFINEMENT,victor.aguiar
BF3E4-623,"[MOPAR - 27] Assunto: User Parameters - Grupos, Local, Operações, Tesis - TAMANHO: M",2026-03-05T19:09:44.173-0300,2026-03-19T13:51:57.292-0300,Open,WAITING REFINEMENT,victor.aguiar
BF3E4-611,"[MOPAR - 26] Assunto: User Parameters - Tipos, Anomalias, Estorno, Budget - TAMANHO: G",2026-03-05T19:09:17.390-0300,2026-03-19T13:50:36.313-0300,IN REFINEMENT,Refined,victor.aguiar
BF3E4-611,"[MOPAR - 26] Assunto: User Parameters - Tipos, Anomalias, Estorno, Budget - TAMANHO: G",2026-03-05T19:09:17.390-0300,2026-03-19T13:50:34.426-0300,WAITING REFINEMENT,IN REFINEMENT,victor.aguiar
BF3E4-611,"[MOPAR - 26] Assunto: User Parameters - Tipos, Anomalias, Estorno, Budget - TAMANHO: G",2026-03-05T19:09:17.390-0300,2026-03-19T13:50:31.882-0300,Open,WAITING REFINEMENT,victor.aguiar
BF3E4-605,[MOPAR - 25] Assunto: Erros SG - TAMANHO: P,2026-03-05T19:08:58.872-0300,2026-03-19T13:47:57.944-0300,IN REFINEMENT,Refined,victor.aguiar
BF3E4-605,[MOPAR - 25] Assunto: Erros SG - TAMANHO: P,2026-03-05T19:08:58.872-0300,2026-03-19T13:47:56.147-0300,WAITING REFINEMENT,IN REFINEMENT,victor.aguiar
BF3E4-605,[MOPAR - 25] Assunto: Erros SG - TAMANHO: P,2026-03-05T19:08:58.872-0300,2026-03-19T13:47:53.161-0300,Open,WAITING REFINEMENT,victor.aguiar
BF3E4-599,[MOPAR - 24] Assunto: Claims GCS - TAMANHO: P,2026-03-05T19:08:42.182-0300,2026-03-19T13:46:46.534-0300,IN REFINEMENT,Refined,victor.aguiar
BF3E4-599,[MOPAR - 24] Assunto: Claims GCS - TAMANHO: P,2026-03-05T19:08:42.182-0300,2026-03-19T13:46:44.452-0300,WAITING REFINEMENT,IN REFINEMENT,victor.aguiar
BF3E4-599,[MOPAR - 24] Assunto: Claims GCS - TAMANHO: P,2026-03-05T19:08:42.182-0300,2026-03-19T13:46:41.666-0300,Open,WAITING REFINEMENT,victor.aguiar
BF3E4-584,"[MOPAR - 23] Assunto: SG Liquidadas - Operações, Desenhos e Cubo - TAMANHO: G",2026-03-05T19:08:10.387-0300,2026-03-19T13:46:21.483-0300,IN REFINEMENT,Refined,victor.aguiar
BF3E4-584,"[MOPAR - 23] Assunto: SG Liquidadas - Operações, Desenhos e Cubo - TAMANHO: G",2026-03-05T19:08:10.387-0300,2026-03-19T13:46:19.134-0300,WAITING REFINEMENT,IN REFINEMENT,victor.aguiar
BF3E4-584,"[MOPAR - 23] Assunto: SG Liquidadas - Operações, Desenhos e Cubo - TAMANHO: G",2026-03-05T19:08:10.387-0300,2026-03-19T13:46:16.865-0300,Open,WAITING REFINEMENT,victor.aguiar
BF3E4-563,[MOPAR - 22] Assunto: SG Liquidadas - Principal e Itens - TAMANHO: G,2026-03-05T19:07:20.218-0300,2026-03-19T13:41:49.075-0300,IN REFINEMENT,Refined,victor.aguiar
BF3E4-563,[MOPAR - 22] Assunto: SG Liquidadas - Principal e Itens - TAMANHO: G,2026-03-05T19:07:20.218-0300,2026-03-19T13:41:46.193-0300,WAITING REFINEMENT,IN REFINEMENT,victor.aguiar
BF3E4-563,[MOPAR - 22] Assunto: SG Liquidadas - Principal e Itens - TAMANHO: G,2026-03-05T19:07:20.218-0300,2026-03-19T13:41:43.654-0300,Open,WAITING REFINEMENT,victor.aguiar
BF3E4-556,[MOPAR - 21] Assunto: Ingestão Staging - Carga Fria e RAM - TAMANHO: P,2026-03-05T19:07:01.457-0300,2026-03-19T13:41:37.217-0300,IN REFINEMENT,Refined,victor.aguiar
BF3E4-556,[MOPAR - 21] Assunto: Ingestão Staging - Carga Fria e RAM - TAMANHO: P,2026-03-05T19:07:01.457-0300,2026-03-19T13:41:35.416-0300,WAITING REFINEMENT,IN REFINEMENT,victor.aguiar
BF3E4-556,[MOPAR - 21] Assunto: Ingestão Staging - Carga Fria e RAM - TAMANHO: P,2026-03-05T19:07:01.457-0300,2026-03-19T13:41:32.369-0300,Open,WAITING REFINEMENT,victor.aguiar
BF3E4-541,"[MOPAR - 20] Assunto: Ingestão Staging - IRPV, Red Dealers e Devoluções - TAMANHO: M",2026-03-05T19:06:22.299-0300,2026-03-19T13:40:12.088-0300,IN REFINEMENT,Refined,victor.aguiar
BF3E4-541,"[MOPAR - 20] Assunto: Ingestão Staging - IRPV, Red Dealers e Devoluções - TAMANHO: M",2026-03-05T19:06:22.299-0300,2026-03-19T13:40:10.273-0300,WAITING REFINEMENT,IN REFINEMENT,victor.aguiar
BF3E4-541,"[MOPAR - 20] Assunto: Ingestão Staging - IRPV, Red Dealers e Devoluções - TAMANHO: M",2026-03-05T19:06:22.299-0300,2026-03-19T13:40:06.962-0300,Open,WAITING REFINEMENT,victor.aguiar
BF3E4-528,[MOPAR - 19] Assunto: Ingestão Staging - User Parameters Flow API - TAMANHO: G,2026-03-05T19:05:51.684-0300,2026-03-19T13:39:47.419-0300,IN REFINEMENT,Refined,victor.aguiar
BF3E4-528,[MOPAR - 19] Assunto: Ingestão Staging - User Parameters Flow API - TAMANHO: G,2026-03-05T19:05:51.684-0300,2026-03-19T13:39:44.012-0300,WAITING REFINEMENT,IN REFINEMENT,victor.aguiar
BF3E4-528,[MOPAR - 19] Assunto: Ingestão Staging - User Parameters Flow API - TAMANHO: G,2026-03-05T19:05:51.684-0300,2026-03-19T13:39:40.893-0300,Open,WAITING REFINEMENT,victor.aguiar
BF3E4-521,[MOPAR - 18] Assunto: Ingestão Staging - Claims e Erros SG - TAMANHO: P,2026-03-05T19:05:34.142-0300,2026-03-19T13:37:36.283-0300,IN REFINEMENT,Refined,victor.aguiar
BF3E4-521,[MOPAR - 18] Assunto: Ingestão Staging - Claims e Erros SG - TAMANHO: P,2026-03-05T19:05:34.142-0300,2026-03-19T13:37:33.567-0300,WAITING REFINEMENT,IN REFINEMENT,victor.aguiar
BF3E4-521,[MOPAR - 18] Assunto: Ingestão Staging - Claims e Erros SG - TAMANHO: P,2026-03-05T19:05:34.142-0300,2026-03-19T13:37:30.581-0300,Open,WAITING REFINEMENT,victor.aguiar
BF3E4-511,[MOPAR - 17] Assunto: Ingestão Staging - SG Liquidadas e Estornadas - TAMANHO: M,2026-03-05T19:05:07.927-0300,2026-03-19T13:39:17.543-0300,IN REFINEMENT,Refined,victor.aguiar
BF3E4-511,[MOPAR - 17] Assunto: Ingestão Staging - SG Liquidadas e Estornadas - TAMANHO: M,2026-03-05T19:05:07.927-0300,2026-03-19T13:39:14.956-0300,WAITING REFINEMENT,IN REFINEMENT,victor.aguiar
BF3E4-511,[MOPAR - 17] Assunto: Ingestão Staging - SG Liquidadas e Estornadas - TAMANHO: M,2026-03-05T19:05:07.927-0300,2026-03-19T13:39:12.084-0300,Open,WAITING REFINEMENT,victor.aguiar
BF3E4-501,[MOPAR - 16] Assunto: Veiculo Conectado - TAMANHO: G,2026-03-05T19:04:40.298-0300,2026-03-19T13:38:51.474-0300,IN REFINEMENT,Refined,victor.aguiar
BF3E4-501,[MOPAR - 16] Assunto: Veiculo Conectado - TAMANHO: G,2026-03-05T19:04:40.298-0300,2026-03-19T13:38:48.834-0300,WAITING REFINEMENT,IN REFINEMENT,victor.aguiar
BF3E4-501,[MOPAR - 16] Assunto: Veiculo Conectado - TAMANHO: G,2026-03-05T19:04:40.298-0300,2026-03-19T13:38:46.889-0300,Open,WAITING REFINEMENT,victor.aguiar
BF3E4-492,[MOPAR - 15] Assunto: SELL OUT xF e xP - TAMANHO: G,2026-03-05T19:04:17.950-0300,2026-03-19T13:38:41.871-0300,IN REFINEMENT,Refined,victor.aguiar
BF3E4-492,[MOPAR - 15] Assunto: SELL OUT xF e xP - TAMANHO: G,2026-03-05T19:04:17.950-0300,2026-03-19T13:38:39.227-0300,WAITING REFINEMENT,IN REFINEMENT,victor.aguiar
BF3E4-492,[MOPAR - 15] Assunto: SELL OUT xF e xP - TAMANHO: G,2026-03-05T19:04:17.950-0300,2026-03-19T13:38:36.376-0300,Open,WAITING REFINEMENT,victor.aguiar
BF3E4-478,[MOPAR - 14] Assunto: Sell IN xF e xP - TAMANHO: G,2026-03-05T19:03:47.422-0300,2026-03-19T13:33:06.948-0300,IN REFINEMENT,Refined,victor.aguiar
BF3E4-478,[MOPAR - 14] Assunto: Sell IN xF e xP - TAMANHO: G,2026-03-05T19:03:47.422-0300,2026-03-19T13:33:04.677-0300,WAITING REFINEMENT,IN REFINEMENT,victor.aguiar
BF3E4-478,[MOPAR - 14] Assunto: Sell IN xF e xP - TAMANHO: G,2026-03-05T19:03:47.422-0300,2026-03-19T13:33:02.026-0300,Open,WAITING REFINEMENT,victor.aguiar
BF3E4-467,[MOPAR - 13] Assunto: SCP - Parte 3 (Débitos) - TAMANHO: M,2026-03-05T19:03:22.872-0300,2026-03-19T13:37:43.981-0300,IN REFINEMENT,Refined,victor.aguiar
BF3E4-467,[MOPAR - 13] Assunto: SCP - Parte 3 (Débitos) - TAMANHO: M,2026-03-05T19:03:22.872-0300,2026-03-19T13:37:42.122-0300,WAITING REFINEMENT,IN REFINEMENT,victor.aguiar
BF3E4-467,[MOPAR - 13] Assunto: SCP - Parte 3 (Débitos) - TAMANHO: M,2026-03-05T19:03:22.872-0300,2026-03-19T13:30:35.790-0300,Open,WAITING REFINEMENT,victor.aguiar
BF3E4-456,[MOPAR - 12] Assunto: SCP - Parte 2 (Operação e Peça) - TAMANHO: M,2026-03-05T19:02:57.661-0300,2026-03-19T13:22:02.672-0300,IN REFINEMENT,Refined,victor.aguiar
BF3E4-456,[MOPAR - 12] Assunto: SCP - Parte 2 (Operação e Peça) - TAMANHO: M,2026-03-05T19:02:57.661-0300,2026-03-19T13:22:00.802-0300,WAITING REFINEMENT,IN REFINEMENT,victor.aguiar
BF3E4-456,[MOPAR - 12] Assunto: SCP - Parte 2 (Operação e Peça) - TAMANHO: M,2026-03-05T19:02:57.661-0300,2026-03-19T13:21:58.445-0300,Open,WAITING REFINEMENT,victor.aguiar
BF3E4-445,[MOPAR - 11] Assunto: SCP - Parte 1 (Garantia SG e Item) - TAMANHO: M,2026-03-05T19:02:32.116-0300,2026-03-19T13:21:19.663-0300,IN REFINEMENT,Refined,victor.aguiar
BF3E4-445,[MOPAR - 11] Assunto: SCP - Parte 1 (Garantia SG e Item) - TAMANHO: M,2026-03-05T19:02:32.116-0300,2026-03-19T13:21:17.927-0300,WAITING REFINEMENT,IN REFINEMENT,victor.aguiar
BF3E4-445,[MOPAR - 11] Assunto: SCP - Parte 1 (Garantia SG e Item) - TAMANHO: M,2026-03-05T19:02:32.116-0300,2026-03-19T13:21:15.196-0300,Open,WAITING REFINEMENT,victor.aguiar
BF3E4-435,[MOPAR - 10] Assunto: NDC - Parte 3 - TAMANHO: M,2026-03-05T19:02:04.168-0300,2026-03-19T13:21:07.829-0300,IN REFINEMENT,Refined,victor.aguiar
BF3E4-435,[MOPAR - 10] Assunto: NDC - Parte 3 - TAMANHO: M,2026-03-05T19:02:04.168-0300,2026-03-19T13:21:05.878-0300,WAITING REFINEMENT,IN REFINEMENT,victor.aguiar
BF3E4-435,[MOPAR - 10] Assunto: NDC - Parte 3 - TAMANHO: M,2026-03-05T19:02:04.168-0300,2026-03-19T13:21:03.752-0300,Open,WAITING REFINEMENT,victor.aguiar
BF3E4-422,[MOPAR - 9] Assunto: NDC - Parte 2 - TAMANHO: G,2026-03-05T19:01:34.168-0300,2026-03-19T13:20:26.573-0300,IN REFINEMENT,Refined,victor.aguiar
BF3E4-422,[MOPAR - 9] Assunto: NDC - Parte 2 - TAMANHO: G,2026-03-05T19:01:34.168-0300,2026-03-19T13:20:24.012-0300,WAITING REFINEMENT,IN REFINEMENT,victor.aguiar
BF3E4-422,[MOPAR - 9] Assunto: NDC - Parte 2 - TAMANHO: G,2026-03-05T19:01:34.168-0300,2026-03-19T13:20:21.090-0300,Open,WAITING REFINEMENT,victor.aguiar
BF3E4-409,[MOPAR - 8] Assunto: NDC - Parte 1 (Tabelas 1-4) - TAMANHO: G,2026-03-05T19:01:00.125-0300,2026-03-19T13:20:15.610-0300,IN REFINEMENT,Refined,victor.aguiar
BF3E4-409,[MOPAR - 8] Assunto: NDC - Parte 1 (Tabelas 1-4) - TAMANHO: G,2026-03-05T19:01:00.125-0300,2026-03-19T13:20:13.377-0300,WAITING REFINEMENT,IN REFINEMENT,victor.aguiar
BF3E4-409,[MOPAR - 8] Assunto: NDC - Parte 1 (Tabelas 1-4) - TAMANHO: G,2026-03-05T19:01:00.125-0300,2026-03-19T13:20:10.607-0300,Open,WAITING REFINEMENT,victor.aguiar
BF3E4-399,[MOPAR - 7] Assunto: Mopar Results - TAMANHO: M,2026-03-05T19:00:35.357-0300,2026-03-19T13:19:40.570-0300,IN REFINEMENT,Refined,victor.aguiar
BF3E4-399,[MOPAR - 7] Assunto: Mopar Results - TAMANHO: M,2026-03-05T19:00:35.357-0300,2026-03-19T13:19:38.141-0300,WAITING REFINEMENT,IN REFINEMENT,victor.aguiar
BF3E4-399,[MOPAR - 7] Assunto: Mopar Results - TAMANHO: M,2026-03-05T19:00:35.357-0300,2026-03-19T13:19:35.337-0300,Open,WAITING REFINEMENT,victor.aguiar
BF3E4-385,[MOPAR - 6] Assunto: CSPS - TAMANHO: M,2026-03-05T18:59:59.959-0300,2026-03-19T13:19:10.839-0300,IN REFINEMENT,Refined,victor.aguiar
BF3E4-385,[MOPAR - 6] Assunto: CSPS - TAMANHO: M,2026-03-05T18:59:59.959-0300,2026-03-19T13:19:07.530-0300,WAITING REFINEMENT,IN REFINEMENT,victor.aguiar
BF3E4-385,[MOPAR - 6] Assunto: CSPS - TAMANHO: M,2026-03-05T18:59:59.959-0300,2026-03-19T13:19:04.870-0300,Open,WAITING REFINEMENT,victor.aguiar
BF3E4-385,[MOPAR - 6] Assunto: CSPS - TAMANHO: M,2026-03-05T18:59:59.959-0300,2026-03-19T13:19:02.591-0300,Canceled,Open,victor.aguiar
BF3E4-385,[MOPAR - 6] Assunto: CSPS - TAMANHO: M,2026-03-05T18:59:59.959-0300,2026-03-19T13:19:00.213-0300,IN REFINEMENT,Canceled,victor.aguiar
BF3E4-385,[MOPAR - 6] Assunto: CSPS - TAMANHO: M,2026-03-05T18:59:59.959-0300,2026-03-19T13:18:58.558-0300,WAITING REFINEMENT,IN REFINEMENT,victor.aguiar
BF3E4-385,[MOPAR - 6] Assunto: CSPS - TAMANHO: M,2026-03-05T18:59:59.959-0300,2026-03-19T13:18:56.977-0300,Open,WAITING REFINEMENT,victor.aguiar
BF3E4-385,[MOPAR - 6] Assunto: CSPS - TAMANHO: M,2026-03-05T18:59:59.959-0300,2026-03-19T13:18:55.332-0300,WAITING REFINEMENT,Open,victor.aguiar
BF3E4-385,[MOPAR - 6] Assunto: CSPS - TAMANHO: M,2026-03-05T18:59:59.959-0300,2026-03-19T13:18:52.881-0300,Open,WAITING REFINEMENT,victor.aguiar
BF3E4-374,[MOPAR - 5] Assunto: CSPS - TAMANHO: G,2026-03-05T18:57:18.557-0300,2026-03-19T13:18:47.048-0300,IN REFINEMENT,Refined,victor.aguiar
BF3E4-374,[MOPAR - 5] Assunto: CSPS - TAMANHO: G,2026-03-05T18:57:18.557-0300,2026-03-19T13:18:44.373-0300,WAITING REFINEMENT,IN REFINEMENT,victor.aguiar
BF3E4-374,[MOPAR - 5] Assunto: CSPS - TAMANHO: G,2026-03-05T18:57:18.557-0300,2026-03-19T13:18:41.868-0300,Open,WAITING REFINEMENT,victor.aguiar
BF3E4-374,[MOPAR - 5] Assunto: CSPS - TAMANHO: G,2026-03-05T18:57:18.557-0300,2026-03-19T13:18:39.447-0300,WAITING REFINEMENT,Open,victor.aguiar
BF3E4-374,[MOPAR - 5] Assunto: CSPS - TAMANHO: G,2026-03-05T18:57:18.557-0300,2026-03-19T13:18:37.491-0300,Open,WAITING REFINEMENT,victor.aguiar
BF3E4-355,[MOPAR - 4] Assunto: Comissionamento DFS - TAMANHO: G,2026-03-05T18:48:08.201-0300,2026-03-19T13:18:23.887-0300,IN REFINEMENT,Refined,victor.aguiar
BF3E4-355,[MOPAR - 4] Assunto: Comissionamento DFS - TAMANHO: G,2026-03-05T18:48:08.201-0300,2026-03-19T13:14:11.472-0300,WAITING REFINEMENT,IN REFINEMENT,victor.aguiar
BF3E4-355,[MOPAR - 4] Assunto: Comissionamento DFS - TAMANHO: G,2026-03-05T18:48:08.201-0300,2026-03-19T13:14:09.076-0300,Open,WAITING REFINEMENT,victor.aguiar
BF3E4-345,[MOPAR - 3] Assunto: Claim Master - TAMANHO: M,2026-03-05T18:40:04.385-0300,2026-03-19T13:13:44.351-0300,IN REFINEMENT,Refined,victor.aguiar
BF3E4-345,[MOPAR - 3] Assunto: Claim Master - TAMANHO: M,2026-03-05T18:40:04.385-0300,2026-03-19T13:13:42.065-0300,WAITING REFINEMENT,IN REFINEMENT,victor.aguiar
BF3E4-345,[MOPAR - 3] Assunto: Claim Master - TAMANHO: M,2026-03-05T18:40:04.385-0300,2026-03-19T13:13:39.580-0300,Open,WAITING REFINEMENT,victor.aguiar
BF3E4-331,[MOPAR - 2] Assunto: Bonus - TAMANHO: G,2026-03-05T18:35:36.009-0300,2026-03-19T13:13:19.308-0300,IN REFINEMENT,Refined,victor.aguiar
BF3E4-331,[MOPAR - 2] Assunto: Bonus - TAMANHO: G,2026-03-05T18:35:36.009-0300,2026-03-19T13:13:17.092-0300,WAITING REFINEMENT,IN REFINEMENT,victor.aguiar
BF3E4-331,[MOPAR - 2] Assunto: Bonus - TAMANHO: G,2026-03-05T18:35:36.009-0300,2026-03-19T13:13:14.445-0300,Open,WAITING REFINEMENT,victor.aguiar
BF3E4-317,[MOPAR - 1] Assunto: AgendamentoOnline - TAMANHO: G,2026-03-05T18:26:39.534-0300,2026-03-19T13:12:32.582-0300,IN REFINEMENT,Refined,victor.aguiar
BF3E4-317,[MOPAR - 1] Assunto: AgendamentoOnline - TAMANHO: G,2026-03-05T18:26:39.534-0300,2026-03-19T13:12:29.596-0300,WAITING REFINEMENT,IN REFINEMENT,victor.aguiar
